,,Name,Status,Date,Link,Coords
Châlons-en-Champagne,2,Collégiale Notre-Dame-en-Vaux,"Classé,Classé","1840,1975",https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Notre-Dame-en-Vaux_de_Ch%C3%A2lons-en-Champagne,"(48.957716, 4.363769)"
Châlons-en-Champagne,3,École nationale supérieure d'arts et métiers,"Classé,Inscrit,Inscrit","1984,1984,1997",https://fr.wikipedia.org/wiki/%C3%89cole_nationale_sup%C3%A9rieure_d%27arts_et_m%C3%A9tiers_de_Ch%C3%A2lons-en-Champagne,"(48.957, 4.3587)"
Châlons-en-Champagne,4,Église Saint-Alpin,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Alpin_de_Ch%C3%A2lons-en-Champagne,"(48.9562, 4.3619)"
Châlons-en-Champagne,5,Église Saint-Jean,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jean_de_Ch%C3%A2lons-en-Champagne,"(48.9558, 4.3741)"
Châlons-en-Champagne,6,Église Saint-Loup,"Classé,Inscrit","1981,1981",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Loup_de_Ch%C3%A2lons-en-Champagne,"(48.96, 4.369)"
Châlons-en-Champagne,7,Grand séminaire de Châlons-en-Champagne,Classé,1943,https://fr.wikipedia.org/wiki/H%C3%B4tel_du_Conseil_g%C3%A9n%C3%A9ral_de_la_Marne,"(48.9537, 4.3656)"
Châlons-en-Champagne,8,Hôtel Dubois de Crancé,"Inscrit,Classé","1932,1941",https://fr.wikipedia.org/wiki/H%C3%B4tel_Dubois_de_Cranc%C3%A9,"(48.95644, 4.362876)"
Châlons-en-Champagne,9,Hôtel des Intendants de Champagne,Classé,1930,https://fr.wikipedia.org/wiki/H%C3%B4tel_des_Intendants_de_Champagne,"(48.9532, 4.3666)"
Châlons-en-Champagne,10,Hôtel de ville,"Inscrit,Classé","1932,1941",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Ch%C3%A2lons-en-Champagne,"(48.9568, 4.3627)"
Châlons-en-Champagne,11,Maisons canoniales,Classé,1975,https://fr.wikipedia.org/wiki/Maisons_canoniales_(Ch%C3%A2lons-en-Champagne),"(48.95799, 4.363685)"
Châlons-en-Champagne,12,Porte Sainte-Croix,Classé,1941,https://fr.wikipedia.org/wiki/Porte_Sainte-Croix,"(48.951813, 4.368171)"
Châteaudun,0,Chapelle Notre-Dame-du-Champdé,Classé,1879,https://fr.wikipedia.org/wiki/Chapelle_Notre-Dame-du-Champd%C3%A9,"(48.067982, 1.334541)"
Châteaudun,1,Château,"Classé,Inscrit","1918,1946",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Ch%C3%A2teaudun,"(48.0707, 1.3236)"
Châteaudun,2,Église de la Madeleine,Classé,1922,https://fr.wikipedia.org/wiki/%C3%89glise_de_la_Madeleine_de_Ch%C3%A2teaudun,"(48.06877778, 1.325111111)"
Châteaudun,3,Église Saint-Jean-de-la-Chaîne,Classé,1907,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jean-de-la-Cha%C3%AEne_de_Ch%C3%A2teaudun,"(48.07691667, 1.320277778)"
Châteaudun,4,Église Saint-Valérien,Classé,1907,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Val%C3%A9rien_de_Ch%C3%A2teaudun,"(48.06927778, 1.331138889)"
Châtillon-sur-Seine,0,"Bibliothèque municipale,Ancien auditoire royal et chambre de ville",Classé,1993,https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_municipale_de_Ch%C3%A2tillon-sur-Seine,"(47.85622222, 4.573388889)"
Châtillon-sur-Seine,1,Château des ducs de Bourgogne,Classé,1909,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_des_ducs_de_Bourgogne,"(47.85877778, 4.577388889)"
Châtillon-sur-Seine,2,Église Saint-Pierre des Génovéfains,Classé,1930,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_des_G%C3%A9nov%C3%A9fains,"(47.86336111, 4.574972222)"
Châtillon-sur-Seine,3,Église Saint-Nicolas,Classé,1942,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Nicolas_de_Ch%C3%A2tillon-sur-Seine,"(47.85736111, 4.572944444)"
Châtillon-sur-Seine,4,Église Saint-Vorles,Classé,1909,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Vorles,"(47.85830556, 4.576472222)"
Châtillon-sur-Seine,5,Maison Philandrier,Classé,1928,https://fr.wikipedia.org/wiki/Mus%C3%A9e_du_Pays_Ch%C3%A2tillonnais,"(47.857638889, 4.573277778)"
Châtillon-sur-Seine,6,Menhir de Châtillon-sur-Seine,Classé,1923,https://fr.wikipedia.org/wiki/Menhirs_du_Ch%C3%A2tillonnais,"(47.860667, 4.574786)"
Clermont-Ferrand,0,Basilique Notre-Dame-du-Port,Classé,1840,https://fr.wikipedia.org/wiki/Basilique_Notre-Dame-du-Port,"(45.7807, 3.0894)"
Clermont-Ferrand,1,Cathédrale Notre-Dame-de-l'Assomption de Clermont,Classé,1862,https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Notre-Dame-de-l%27Assomption_de_Clermont,"(45.7787, 3.0858)"
Clermont-Ferrand,2,Église Notre-Dame-de-Prospérité,Classé,1846,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame-de-Prosp%C3%A9rit%C3%A9_de_Clermont-Ferrand,"(45.7932, 3.1142)"
Clermont-Ferrand,3,Fontaine d'Amboise,Classé,1886,https://fr.wikipedia.org/wiki/Fontaine_d%27Amboise,"(45.7804, 3.0859)"
Clermont-Ferrand,4,Hôtel de la Chanterie,Classé,1922,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_la_Chanterie,"(45.793, 3.114)"
Clermont-Ferrand,5,Hôtel de Chazerat,"Inscrit,Classé","1926,1979",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Chazerat,"(45.7785, 3.0879)"
Clermont-Ferrand,6,Hôtel de Fontfreyde,Classé,1920,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Fontfreyde_(maison_de_Lucr%C3%A8ce),"(45.7923, 3.1132)"
Clermont-Ferrand,7,Hôtel de Fontfreyde,Classé,1912,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Fontfreyde,"(45.7788, 3.0832)"
Clermont-Ferrand,8,Hôtel Savaron,Classé,1927,https://fr.wikipedia.org/wiki/H%C3%B4tel_Savaron,"(45.7782, 3.0845)"
Clermont-Ferrand,9,Statue équestre de Vercingétorix,Classé,1994,https://fr.wikipedia.org/wiki/Statue_%C3%A9questre_de_Vercing%C3%A9torix_(Fr%C3%A9d%C3%A9ric_Auguste_Bartholdi),"(45.7771, 3.0819)"
Cluny,0,Abbaye,"Classé,Classé,Classé","1862,1902,1960",https://fr.wikipedia.org/wiki/Abbaye_de_Cluny,"(46.43483, 4.65858)"
Cluny,1,"Église Notre-Dame,[,2,]",Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_Cluny,"(46.43383, 4.65739)"
Cluny,2,Église Saint-Marcel,Classé,2017,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Marcel_de_Cluny,"(46.43122, 4.66169)"
Cognac,0,Dolmen de Séchebec,Classé,1930,https://fr.wikipedia.org/wiki/Dolmen_de_S%C3%A9chebec,"(45.6925, -0.30983)"
Cognac,1,Église Saint-Léger,Classé,1883,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-L%C3%A9ger_de_Cognac,"(45.69519, -0.32833)"
Cognac,2,"Maison de la Lieutenance,ou Maison Lestrade",Classé,1933,https://fr.wikipedia.org/wiki/Maison_de_la_Lieutenance_(Cognac),"(45.69611, -0.32917)"
Collonges-la-Rouge,0,Église Saint-Pierre,Classé,1905,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Pierre_de_Collonges-la-Rouge,"(45.0603, 1.6546)"
Colmar,0,"Collégiale Saint-Martin,ancienne collégiale",Classé,1840,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Martin_de_Colmar,"(48.077222, 7.358333)"
Colmar,1,"Corps de garde (maison de police),- façades, toitures, escalier, pièces du premier étage,- ancienne crypte-ossuaire","Classé,Classé","1958,1991",https://fr.wikipedia.org/wiki/Corps_de_garde_de_Colmar,"(48.076911, 7.357855)"
Colmar,2,"Couvent des Dominicains,cloître, église",Classé,1948,https://fr.wikipedia.org/wiki/Couvent_des_Dominicains_de_Colmar,"(48.078583, 7.356589)"
Colmar,3,"Couvent des Unterlinden,, actuel,musée Unterlinden,ancien couvent",Classé,1852,https://fr.wikipedia.org/wiki/Couvent_des_Unterlinden,"(48.079685, 7.355635)"
Colmar,4,"Couvent Sainte-Catherine,couvent",Classé,1903,https://fr.wikipedia.org/wiki/Couvent_Sainte-Catherine_de_Colmar,"(48.078688, 7.353885)"
Colmar,5,"Église Saint-Matthieu (église des Franciscains),ancienne église",Classé,1948,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Matthieu_de_Colmar,"(48.07719, 7.360598)"
Colmar,6,"Koïfhus (ancienne douane),- intérieur du bâtiment et annexes, colonne,- façades et toitures","Inscrit,Classé","1930,1974",https://fr.wikipedia.org/wiki/Ko%C3%AFfhus,"(48.075855, 7.359099)"
Colmar,7,"Lycée Bartholdi,- chapelle,- théâtre, bibliothèque,- escalier d'honneur avec rampe, vestibule avec cage","Classé,Classé,Inscrit","1920,1923,1986",https://fr.wikipedia.org/wiki/Lyc%C3%A9e_Bartholdi,"(48.073133, 7.355699)"
Colmar,8,"Maison,portail d'entrée",Classé,1928,https://fr.wikipedia.org/wiki/Maison_au_4_rue_des_Boulangers_%C3%A0_Colmar,"(48.078029, 7.355773)"
Colmar,9,"Maison des chevaliers de Saint-Jean,façades et toitures sur rue et sur cour",Classé,1903,https://fr.wikipedia.org/wiki/Maison_des_chevaliers_de_Saint-Jean,"(48.074918, 7.357758)"
Colmar,10,"Maison zum Kragen,façades, toitures",Classé,1949,https://fr.wikipedia.org/wiki/Maison_zum_Kragen,"(48.076792, 7.358077)"
Colmar,11,"Maison Pfister,maison",Classé,1927,https://fr.wikipedia.org/wiki/Maison_Pfister,"(48.076751, 7.35823)"
Colmar,12,"Maison des Têtes,façade",Classé,1898,https://fr.wikipedia.org/wiki/Maison_des_T%C3%AAtes_de_Colmar,"(48.078633, 7.355494)"
Colmar,13,"Maison Wildungshof,galerie sur cour",Classé,1929,https://fr.wikipedia.org/wiki/Maison_Wildungshof,"(48.076918, 7.355848)"
Colmar,14,"Maisonnette Bohn,maison",Classé,1990,https://fr.wikipedia.org/wiki/Maisonnette_Bohn,"(48.076411, 7.359059)"
Colmar,15,"Palais du Conseil souverain d'Alsace,, actuel,tribunal de grande instance,- ancien palais sauf parties classées,- façades, toitures, deux chapelles","Inscrit,Classé","1930,1998",https://fr.wikipedia.org/wiki/Palais_du_Conseil_souverain_d%27Alsace,"(48.075712, 7.358109)"
Colmar,16,"Statue de l'amiral Bruat,statue sauf socle",Classé,1946,https://fr.wikipedia.org/wiki/Statue_de_l%27amiral_Bruat,"(48.075584, 7.352661)"
Colmar,17,"Statue du général Rapp,statue",Classé,1945,https://fr.wikipedia.org/wiki/Statue_du_g%C3%A9n%C3%A9ral_Rapp,"(48.07703, 7.3542)"
Compiègne,0,Abbaye Saint-Corneille,"Inscrit,Classé","1944,1964",https://fr.wikipedia.org/wiki/Abbaye_Saint-Corneille,"(49.4172, 2.8248)"
Compiègne,1,Château,Classé,1994,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Compi%C3%A8gne,"(49.4192, 2.8311)"
Compiègne,2,Clairière de l'Armistice,Classé,2001,https://fr.wikipedia.org/wiki/Clairi%C3%A8re_de_l%27Armistice,"(49.427249, 2.906356)"
Compiègne,3,Église Saint-Antoine,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Antoine_de_Compi%C3%A8gne,"(49.4162, 2.8228)"
Compiègne,4,Église Saint-Jacques,Classé,1907,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jacques_de_Compi%C3%A8gne,"(49.417, 2.8278)"
Compiègne,5,Établissement élévateur des eaux,Classé,1994,https://fr.wikipedia.org/wiki/%C3%89tablissement_%C3%A9l%C3%A9vateur_des_eaux,"(49.4228037, 2.8300984)"
Compiègne,6,Hôtel de ville,Classé,1840,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_ville_de_Compi%C3%A8gne,"(49.4179, 2.826)"
Cordes-sur-Ciel,0,Chapelle du Saint-Crucifix,Classé,1984,https://fr.wikipedia.org/wiki/Chapelle_du_Saint-Crucifix_de_Cordes-sur-Ciel,"(44.06508, 1.95425)"
Cordes-sur-Ciel,1,Croix,Classé,1912,https://fr.wikipedia.org/wiki/Croix_de_Cordes-sur-Ciel,"(44.063405, 1.951543)"
Cordes-sur-Ciel,2,Église Saint-Michel,Classé,1922,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Michel_de_Cordes-sur-Ciel,"(44.06372, 1.95075)"
Cordes-sur-Ciel,3,Halles,Classé,1944,https://fr.wikipedia.org/wiki/Halles_de_Cordes-sur-Ciel,"(44.06347, 1.9515)"
Cordes-sur-Ciel,4,Maison Carrié-Boyer,Classé,1923,https://fr.wikipedia.org/wiki/Maison_Carri%C3%A9-Boyer,"(44.0632, 1.951976)"
Cordes-sur-Ciel,5,Maison Fompeyrouse,Classé,1912,https://fr.wikipedia.org/wiki/Maison_Fompeyrouse,"(44.0635, 1.95086)"
Cordes-sur-Ciel,6,Maison Gaugiran,Classé,1923,https://fr.wikipedia.org/wiki/Maison_Gaugiran,"(44.06356, 1.95039)"
Cordes-sur-Ciel,7,Maison Gorsse,Classé,1951,https://fr.wikipedia.org/wiki/Maison_Gorsse,"(44.063047, 1.9531)"
Cordes-sur-Ciel,8,Maison du Grand Écuyer,Classé,1907,https://fr.wikipedia.org/wiki/Maison_du_Grand_%C3%89cuyer,"(44.0635, 1.9495)"
Cordes-sur-Ciel,9,Maison du Grand Fauconnier,Classé,1875,https://fr.wikipedia.org/wiki/Maison_du_Grand_Fauconnier,"(44.06322, 1.95175)"
Cordes-sur-Ciel,10,Maison du Grand Veneur,"Classé,Classé","1923,1991",https://fr.wikipedia.org/wiki/Maison_du_Grand_Veneur,"(44.06343, 1.950705)"
Cordes-sur-Ciel,11,Maison Ladevèze,Classé,1922,https://fr.wikipedia.org/wiki/Maison_Ladev%C3%A8ze,"(44.06344, 1.95042)"
Cordes-sur-Ciel,12,Maison Prunet,Classé,1923,https://fr.wikipedia.org/wiki/Maison_Prunet,"(44.06317, 1.95194)"
Cordes-sur-Ciel,13,Porte de la Jane,Classé,1962,https://fr.wikipedia.org/wiki/Porte_de_la_Jane,"(44.063968, 1.948885)"
Cordes-sur-Ciel,14,"Porte des Ormeaux,musée Charles Portal",Classé,1910,https://fr.wikipedia.org/wiki/Porte_des_Ormeaux,"(44.063666, 1.94873)"
Cordes-sur-Ciel,15,"Porte de Rous,portail peint",Classé,1924,https://fr.wikipedia.org/wiki/Porte_de_Rous,"(44.063117, 1.9529)"
Cordes-sur-Ciel,16,Porte du Vainqueur,Classé,1923,https://fr.wikipedia.org/wiki/Porte_du_Vainqueur,"(44.063, 1.9534)"
Cordes-sur-Ciel,17,Presbytère,Classé,1923,https://fr.wikipedia.org/wiki/Presbyt%C3%A8re_de_Cordes-sur-Ciel,"(44.06347, 1.95028)"
Dieppe,0,Château,"Classé,Classé","1862,1995",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Dieppe,"(49.92473, 1.07026)"
Dieppe,1,Église Saint-Jacques,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jacques_de_Dieppe,"(49.92562, 1.07851)"
Dieppe,2,Église Saint-Rémy,Classé,1910,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-R%C3%A9my_de_Dieppe,"(49.92492, 1.07367)"
Dijon,0,Abbaye Saint-Bénigne,"Classé,Inscrit,Classé","1939,1979,2014,[,1,]",https://fr.wikipedia.org/wiki/Abbaye_Saint-B%C3%A9nigne_de_Dijon,"(47.32181, 5.035)"
Dijon,1,Cathédrale Saint-Bénigne,"Classé,Classé","1846,1862",https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-B%C3%A9nigne_de_Dijon,"(47.3215, 5.03452)"
Dijon,2,Cellier de Clairvaux,"Classé,Classé,Classé","1915,1917,1921",https://fr.wikipedia.org/wiki/Cellier_de_Clairvaux,"(47.32544, 5.04075)"
Dijon,3,Chapelle des Carmélites,Classé,1910,https://fr.wikipedia.org/wiki/Chapelle_des_Carm%C3%A9lites_de_Dijon,"(47.319058, 5.039134)"
Dijon,4,Chartreuse de Champmol,"Classé,Classé,Inscrit,Classé","1840,1902,1994,1996",https://fr.wikipedia.org/wiki/Chartreuse_de_Champmol,"(47.32169, 5.01725)"
Dijon,5,Collège des Godrans,"Inscrit,Inscrit,Inscrit,Classé","1925,1927,1972,1990",https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_patrimoniale_et_d%27%C3%A9tude,"(47.31925, 5.04294)"
Dijon,6,Église Notre-Dame,"Classé,Inscrit,Classé","1840,2002,2013",https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_Dijon,"(47.32265, 5.04153)"
Dijon,7,Église Sainte-Bernadette,Classé,2011,https://fr.wikipedia.org/wiki/%C3%89glise_Sainte-Bernadette_de_Dijon,"(47.33125, 5.06561)"
Dijon,8,Église Saint-Étienne,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-%C3%89tienne_de_Dijon,"(47.3209, 5.04409)"
Dijon,9,Église Saint-Jean,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jean_de_Dijon,"(47.3204, 5.0361)"
Dijon,10,Église Saint-Michel,Classé,1840,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Michel_de_Dijon,"(47.32097, 5.04518)"
Dijon,11,Église Saint-Philibert,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Philibert_de_Dijon,"(47.32095, 5.03505)"
Dijon,12,Hôpital général de Dijon,"Classé,Inscrit,Inscrit,Inscrit","1908,1930,1937,2007",https://fr.wikipedia.org/wiki/H%C3%B4pital_g%C3%A9n%C3%A9ral_de_Dijon,"(47.31686, 5.03011)"
Dijon,13,Hôtel de l'Académie,Classé,1994,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_l%27Acad%C3%A9mie_de_Dijon,"(47.31854, 5.033715)"
Dijon,14,Hôtel Aubriot,Classé,2011,https://fr.wikipedia.org/wiki/H%C3%B4tel_Aubriot_(Dijon),"(47.32225, 5.04008)"
Dijon,15,Hôtel Bénigne Le Compasseur,Classé,1910,https://fr.wikipedia.org/wiki/H%C3%B4tel_B%C3%A9nigne_Le_Compasseur,"(47.322458, 5.04531)"
Dijon,16,Hôtel Bénigne Malyon,Classé,1943,https://fr.wikipedia.org/wiki/H%C3%B4tel_B%C3%A9nigne_Malyon,"(47.323112, 5.04325)"
Dijon,17,Hôtel de Berbis,Classé,1956,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Berbis,"(47.322076, 5.042639)"
Dijon,18,Hôtel Bouhier de Lantenay,"Inscrit,Classé","1925,1937",https://fr.wikipedia.org/wiki/H%C3%B4tel_Bouhier_de_Lantenay,"(47.32458, 5.04214)"
Dijon,19,Hôtel Brûlart,Classé,1980,https://fr.wikipedia.org/wiki/H%C3%B4tel_Br%C3%BBlart,"(47.3201, 5.03649)"
Dijon,20,Hôtel Chambellan,"Classé,Classé","1913,1917",https://fr.wikipedia.org/wiki/H%C3%B4tel_Chambellan,"(47.32217, 5.04049)"
Dijon,21,"Hôtel Chartraire de Montigny,et,hôtel du Commandant militaire",Classé,1995,https://fr.wikipedia.org/wiki/H%C3%B4tel_Chartraire_de_Montigny_(Dijon),"(47.32358, 5.04577)"
Dijon,22,Hôtel Grasset,Classé,1980,https://fr.wikipedia.org/wiki/H%C3%B4tel_Grasset,"(47.31886, 5.0441)"
Dijon,23,Ancien hôtel de Rochefort ou hôtel Morel-Sauvegrain,"Classé,Classé","1916,1998",https://fr.wikipedia.org/wiki/H%C3%B4tel_Morel_Sauvegrain,"(47.32222, 5.03961)"
Dijon,24,Hôtel de Laloge,"Classé,Inscrit","1979,1979",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Laloge,"(47.321735, 5.045758)"
Dijon,25,Hôtel Lantin,Classé,1939,https://fr.wikipedia.org/wiki/H%C3%B4tel_Lantin,"(47.32094, 5.04217)"
Dijon,26,Hôtel Lemullier de Bressey,Classé,1971,https://fr.wikipedia.org/wiki/H%C3%B4tel_Lemullier_de_Bressey,"(47.32044, 5.04292)"
Dijon,27,Hôtel Maleteste,"Classé,Inscrit","1928,2011",https://fr.wikipedia.org/wiki/H%C3%B4tel_Maleteste,"(47.3195, 5.04077)"
Dijon,28,Hôtel Nicolas Rolin,"Inscrit,Classé","1947,1947",https://fr.wikipedia.org/wiki/H%C3%B4tel_Nicolas_Rolin,"(47.32233, 5.04369)"
Dijon,29,Hôtel de Talmay,"Inscrit,Classé","1937,1947",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Talmay,"(47.32089, 5.04125)"
Dijon,30,Hôtel Thomas Berbisey,"Inscrit,Classé","1928,1946",https://fr.wikipedia.org/wiki/H%C3%B4tel_Thomas_Berbisey,"(47.31903, 5.03736)"
Dijon,31,Hôtel de Vogüé,Classé,1911,https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Vog%C3%BC%C3%A9,"(47.32264, 5.04211)"
Dijon,32,Maison des Cariatides,Classé,1911,https://fr.wikipedia.org/wiki/Maison_des_Cariatides_(Dijon),"(47.32292, 5.044)"
Dijon,33,Maison Millière,Classé,1943,https://fr.wikipedia.org/wiki/Maison_Milli%C3%A8re,"(47.32275, 5.04192)"
Dijon,34,Maison Milsand,Classé,1889,https://fr.wikipedia.org/wiki/Maison_Milsand_(Dijon),"(47.32222, 5.04025)"
Dijon,35,Maison aux Trois Visages,Classé,1971,https://fr.wikipedia.org/wiki/Maison_aux_Trois_Visages,"(47.32206, 5.03794)"
Dijon,36,Muséum d'histoire naturelle,Classé,1964,https://fr.wikipedia.org/wiki/Mus%C3%A9um_d%27histoire_naturelle_de_Dijon,"(47.32189, 5.02889)"
Dijon,37,Palais abbatial Saint-Bénigne,"Classé,Classé","1924,1996",https://fr.wikipedia.org/wiki/Palais_abbatial_Saint-B%C3%A9nigne,"(47.321505, 5.035445)"
Dijon,38,Palais des ducs de Bourgogne,Classé,1926,https://fr.wikipedia.org/wiki/Palais_des_ducs_de_Bourgogne,"(47.32153, 5.04139)"
Dijon,39,Parc de la Colombière,"Classé,Inscrit,Classé","1925,1925,1946",https://fr.wikipedia.org/wiki/Parc_de_la_Colombi%C3%A8re,"(47.30011, 5.04658)"
Dijon,40,Parlement,Classé,1926,https://fr.wikipedia.org/wiki/Parlement_de_Dijon,"(47.32036, 5.04181)"
Dijon,41,Porte Guillaume,Classé,1938,https://fr.wikipedia.org/wiki/Porte_Guillaume_(Dijon),"(47.32331, 5.03469)"
Dinan,0,Basilique Saint-Sauveur,Classé,1862,https://fr.wikipedia.org/wiki/Basilique_Saint-Sauveur_de_Dinan,"(48.45363, -2.0417)"
Dinan,1,Château,Classé,1886,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Dinan,"(48.4503, -2.0448)"
Dinan,2,Couvent des Cordeliers,Classé,1930,https://fr.wikipedia.org/wiki/Couvent_des_Cordeliers_de_Dinan,"(48.454278, -2.044742)"
Dinan,3,Église Saint-Malo,Classé,1907,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Malo_de_Dinan,"(48.4548, -2.046)"
Dinan,4,Maison du Gouverneur,Classé,1938,https://fr.wikipedia.org/wiki/Maison_du_Gouverneur_(Dinan),"(48.455935, -2.040474)"
Dinan,5,"Remparts,remparts, tours, portes de ville",Classé,1886,https://fr.wikipedia.org/wiki/Remparts_de_Dinan,
Dinan,6,Tour de l'Horloge,Classé,1910,https://fr.wikipedia.org/wiki/Tour_de_l%27Horloge_(Dinan),"(48.453142, -2.043489)"
Dole,0,Collège de l'Arc,"Classé,Classé,Inscrit","1964,1965,1996",https://fr.wikipedia.org/wiki/Coll%C3%A8ge_de_l%27Arc,"(47.0925, 5.4908)"
Dole,1,Collégiale Notre-Dame,Classé,1910,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Notre-Dame_de_Dole,"(47.0925, 5.4947)"
Dole,2,Couvent des Cordeliers,"Classé,Classé,Classé,Inscrit,Inscrit,Inscrit,Classé","1913,1914,1924,1950,1991,1996,2014,[,1,]",https://fr.wikipedia.org/wiki/Couvent_des_Cordeliers_de_Dole,"(47.09055, 5.491611)"
Dole,3,Église Saint-Jean-l'Évangéliste,"Inscrit,Classé","2006,2007",https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jean-l%27%C3%89vang%C3%A9liste_de_Dole,"(47.0869, 5.4827)"
Dole,4,Hôtel de Froissard,"Classé,Inscrit","1982,1982",https://fr.wikipedia.org/wiki/H%C3%B4tel_de_Froissard,"(47.091824, 5.491179)"
Dole,5,Hôtel-Dieu,Classé,1928,https://fr.wikipedia.org/wiki/H%C3%B4tel-Dieu_de_Dole,"(47.09, 5.4926)"
Dole,6,Maison de Louis Pasteur,Classé,1923,https://fr.wikipedia.org/wiki/Maison_de_Louis_Pasteur_%C3%A0_Dole,"(47.0921, 5.4957)"
Dole,7,Théâtre municipal,Classé,1996,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_municipal_de_Dole,"(47.0923, 5.4893)"
Douai,0,Beffroi,Classé,1862,https://fr.wikipedia.org/wiki/Beffroi_de_Douai,"(50.3678, 3.0816)"
Douai,1,Collégiale Saint-Pierre,Classé,1974,https://fr.wikipedia.org/wiki/Coll%C3%A9giale_Saint-Pierre_de_Douai,"(50.370083, 3.081861)"
Douai,2,Église Notre-Dame,Classé,1962,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_Douai,"(50.3667, 3.0863)"
Douai,3,Église Saint-Jacques,Classé,1995,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Jacques_de_Douai,"(50.3711, 3.0753)"
Douai,4,"Lycée Albert-Châtelet,Collège d'Anchin",Classé,1930,https://fr.wikipedia.org/wiki/Lyc%C3%A9e_Albert-Ch%C3%A2telet,"(50.3734, 3.0838)"
Douai,5,Maison des Templiers,Classé,1928,https://fr.wikipedia.org/wiki/Maison_des_Templiers_(Douai),"(50.3784, 3.0872)"
Douai,6,Musée de la Chartreuse,Classé,1930,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_Chartreuse_de_Douai,"(50.3745, 3.0755)"
Douai,7,Théâtre à l'italienne,Classé,2003,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_%C3%A0_l%27italienne_de_Douai,"(50.3663, 3.0791)"
Dunkerque,0,Beffroi,Classé,1916,https://fr.wikipedia.org/wiki/Beffroi,"(51.035545, 2.376223)"
Falaise,0,Château,Classé,1840,https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_Falaise,"(48.8932, -0.2039)"
Falaise,1,Château de la Fresnaye,"Inscrit,Classé","1945,1958",https://fr.wikipedia.org/wiki/Ch%C3%A2teau_de_la_Fresnaye,"(48.8975, -0.194722)"
Falaise,2,Église Notre-Dame de Guibray,Classé,1961,https://fr.wikipedia.org/wiki/%C3%89glise_Notre-Dame_de_Guibray,"(48.8927, -0.1891)"
Falaise,3,Église Saint-Gervais-Saint-Protais,Classé,1862,https://fr.wikipedia.org/wiki/%C3%89glise_Saint-Gervais-Saint-Protais_de_Falaise,"(48.89809, -0.19877)"
